tran_id,acct_nbr,tran_amt,principal_amt,interest_amt,new_balance,tran_date,tran_time,channel,tran_code
21,4.56E+15,0,0,0,-230.09,4/18/1995,103155,K,IQ
26,13629413,1.25,0,1.25,1004.21,1/31/1995,235959,,IN
65,13626622,0,0,0,443.13,4/16/1995,135905,C,IQ
2,13625982,-447.36,-447.36,0,6106.89,1/3/1995,0,P,WD
39,13632513,12.59,0,12.59,5046.84,11/30/1995,235959,,IN
9,4.56E+15,449.34,447.72,1.62,-215.99,3/1/1995,0,M,PM
73,13633332,-40,-40,0,15.62,2/16/1995,211632,A,WD
95,13634702,-60,-60,0,2002.01,5/7/1995,100810,A,WD
14,13630902,-18.23,-18.23,0,397.93,8/12/1995,0,P,WD
25,13629953,-335.23,-335.23,0,1533.68,7/7/1995,102843,A,TR
35,13625872,211.29,211.29,0,2942.81,1/17/1995,0,M,DP
38,13625982,-291.73,-291.73,0,1749.09,2/7/1995,0,P,WD
20,4.56E+15,431.18,431.18,0,0,5/5/1995,200040,A,PM
38,13633272,1.86,0,1.86,1490.56,4/30/1995,235959,,IN
99,13632002,-62.24,-62.24,0,955.03,7/14/1995,92238,E,WD
86,13633872,0,0,0,55.92,2/25/1995,184908,B,IQ
16,13624892,-0.15,-0.15,0,39.83,2/23/1995,0,,FK
9,13626933,-20,-20,0,22.06,6/8/1995,151801,A,WD
32,13624852,-69.61,-69.61,0,525.91,9/30/1995,0,P,WD
62,13625982,-55.56,-55.56,0,55.56,2/25/1995,0,P,WD
2,13632803,0.08,0,0.08,64.04,1/31/1995,235959,,IN
17,4.56E+15,0,0,0,-2274.03,12/8/1995,83152,K,IQ
74,13625982,0,0,0,13.54,3/12/1995,84715,V,IQ
68,13626972,-18.66,-18.66,0,18.65,11/9/1995,145405,E,TR
17,4.56E+15,628.88,623.53,5.35,-676.47,4/7/1995,0,M,PM
23,13625712,63.99,63.99,0,76.08,1/3/1995,201857,A,DP
62,4.56E+15,-57.26,-57.26,0,-1000,12/4/1995,121034,E,CG
39,4.56E+15,-16.66,-16.66,0,-428.58,11/15/1995,160651,E,CG
5,13634663,0,0,0,583.56,3/11/1995,105542,C,IQ
57,13633362,-20.49,-20.49,0,20.49,2/7/1995,0,P,WD
23,4.56E+15,670.74,658.29,12.45,-341.71,12/2/1995,201703,C,PM
54,13626642,6.67,0,6.67,5343.5,5/31/1995,235959,,IN
109,4.56E+15,0,0,0,-3098.08,10/28/1995,201614,A,IQ
17,4.56E+15,-49.56,-49.56,0,-395.24,9/7/1995,165307,E,CG
6,13631303,0.42,0,0.42,334.85,3/31/1995,235959,,IN
69,13628012,-1.27,-1.27,0,18.2,12/18/1995,0,P,WD
12,13630182,-185.36,-185.36,0,410.61,3/23/1995,0,P,WD
49,13634362,89.29,89.29,0,216.24,2/13/1995,155337,B,DP
50,4.56E+15,-140.53,-140.53,0,-200.53,12/15/1995,110037,E,CG
50,4.56E+15,-97.58,-97.58,0,-581.25,11/21/1995,3245,E,CG
58,13629122,-0.15,-0.15,0,621.08,2/9/1995,0,,FK
32,13626302,0,0,0,1629.61,1/30/1995,225224,K,IQ
16,13632542,-0.15,-0.15,0,595.71,1/11/1995,0,,FK
77,13632552,-40,-40,0,360.78,5/29/1995,170518,A,WD
48,13629492,-10,-10,0,1291.12,3/31/1995,235959,,FP
70,13633442,-0.15,-0.15,0,13.61,2/14/1995,0,,FK
51,13625512,-42.93,-42.93,0,1126.75,11/29/1995,182442,E,WD
97,13630602,348.05,348.05,0,1702.57,6/19/1995,13441,B,DP
38,4.56E+15,0,0,0,-456.56,11/24/1995,201242,V,IQ
66,13632472,-10,-10,0,30.36,1/31/1995,235959,,FP
87,13625262,-0.15,-0.15,0,48.33,11/8/1995,0,,FK
61,13628252,0,0,0,1558.26,3/7/1995,212707,C,IQ
31,13632532,-10,-10,0,2301.46,3/31/1995,235959,,FP
18,4.56E+15,-92.38,-92.38,0,-663.02,5/21/1995,202805,E,CG
18,13634573,3.77,0,3.77,3017.39,9/30/1995,235959,,IN
87,13630102,-0.15,-0.15,0,680.71,5/5/1995,0,,FK
84,13633162,88.66,88.66,0,1448.31,6/16/1995,5943,A,DP
56,13634162,-0.15,-0.15,0,18.13,12/15/1995,0,,FK
94,13627372,-14.07,-14.07,0,14.08,4/22/1995,0,P,WD
23,4.56E+15,-19.91,-19.91,0,-656.74,9/23/1995,5522,E,CG
1,4.56E+15,0,0,0,-1500.62,1/1/1995,84833,V,IQ
60,13634332,-4.81,-4.81,0,1187.93,10/27/1995,0,P,WD
16,13632352,-73.68,-73.68,0,1963.92,1/11/1995,0,P,WD
79,13625952,0,0,0,55.63,5/6/1995,102211,A,IQ
50,4.56E+15,678.75,673.68,5.07,-543.07,11/2/1995,0,M,PM
49,13628322,-0.15,-0.15,0,296.58,10/24/1995,0,,FK
37,13634272,-458.97,-458.97,0,404.78,3/19/1995,192624,A,TR
35,4.56E+15,-24.37,-24.37,0,-374.38,11/9/1995,123142,E,CG
18,13632822,201.56,201.56,0,341.86,3/11/1995,0,M,DP
14,13631172,-0.15,-0.15,0,53.73,3/15/1995,0,,FK
89,13626772,-0.15,-0.15,0,1078.11,3/6/1995,0,,FK
83,13634422,217.1,217.1,0,599.33,3/16/1995,200407,A,DP
73,13632142,-129.09,-129.09,0,1244.33,1/22/1995,90033,C,TR
10,4.56E+15,-114.94,-114.94,0,-1330.42,2/22/1995,223045,E,CG
26,13625572,-0.15,-0.15,0,2313.18,9/14/1995,0,,FK
94,13631382,0,0,0,219.72,8/14/1995,130020,C,IQ
27,13631232,-200,-200,0,5015.09,3/21/1995,202854,A,WD
63,13634582,-52.3,-52.3,0,323.6,2/27/1995,0,P,WD
30,13625893,16.41,16.41,0,832.64,12/22/1995,200937,B,DP
6,13629803,0.29,0,0.29,233.74,6/30/1995,235959,,IN
35,4.56E+15,-157.1,-157.1,0,-5557.4,8/5/1995,2109,E,CG
29,13625872,177.19,177.19,0,2695.22,1/14/1995,153227,A,DP
4,13625922,-0.15,-0.15,0,138.96,3/1/1995,0,,FK
13,13628383,66.04,66.04,0,727.89,3/9/1995,223457,A,DP
4,13632363,185.97,185.97,0,209.91,2/5/1995,95046,A,DP
40,13631952,0,0,0,450.13,1/27/1995,150748,V,IQ
65,4.56E+15,-216.05,-216.05,0,-1088.05,10/24/1995,74627,E,CG
82,13631922,139.04,139.04,0,413.06,3/1/1995,0,M,DP
12,4.56E+15,-1186.59,-1186.59,0,-5027.51,11/16/1995,102958,E,CG
14,4.56E+15,-136.38,-136.38,0,-505.58,2/15/1995,82556,E,CG
32,4.56E+15,-234.73,-234.73,0,-3454.1,10/31/1995,103805,E,CG
14,13628142,-40,-40,0,386.38,3/10/1995,110055,A,WD
50,4.56E+15,0,0,0,-1979.91,5/19/1995,82845,B,IQ
26,4.56E+15,0,0,0,-1313.86,4/22/1995,201026,A,IQ
90,13633652,-56.57,-56.57,0,1798.23,2/1/1995,0,P,WD
55,13629742,812.72,812.72,0,952.34,12/28/1995,190323,B,DP
9,4.56E+15,-980.96,-980.96,0,-2857.01,5/11/1995,161614,E,CG
82,13634692,-0.15,-0.15,0,30.56,11/29/1995,0,,FK
5,13626683,10.7,10.7,0,395.27,3/23/1995,141904,B,DP
26,13628882,-0.15,-0.15,0,2492.89,1/16/1995,0,,FK
77,13625522,-0.15,-0.15,0,14.55,5/18/1995,0,,FK
13,13629952,-0.15,-0.15,0,743.32,9/23/1995,0,,FK
40,13629393,2.93,0,2.93,1173.89,12/31/1995,235959,,IN
63,13627262,263.99,263.99,0,274.67,5/19/1995,170236,A,DP
41,13627052,3.87,0,3.87,3103.51,3/31/1995,235959,,IN
12,4.56E+15,182.31,159.2,23.11,-1640.8,5/1/1995,0,M,PM
15,13632272,-10,-10,0,2466.58,8/31/1995,235959,,FP
34,4.56E+15,-160.37,-160.37,0,-527.31,5/15/1995,22408,E,CG
30,4.56E+15,1521.75,1500.62,21.13,-1480,1/8/1995,0,M,PM
14,13627053,32.69,32.69,0,90.44,12/6/1995,201712,A,DP
92,13631612,-20,-20,0,34.56,4/14/1995,184435,A,WD
16,4.56E+15,273.03,273.03,0,0,6/4/1995,105059,B,PM
91,13626862,-0.15,-0.15,0,4.8,12/9/1995,0,,FK
12,13634413,129.36,129.36,0,347.62,3/11/1995,64325,B,DP
2,13633543,0.19,0,0.19,149.29,2/28/1995,235959,,IN
6,13627912,-60,-60,0,2242.25,1/5/1995,42639,A,WD
10,13632133,0.36,0,0.36,289,10/31/1995,235959,,IN
48,13629382,-136.48,-136.48,0,850.63,3/6/1995,0,P,WD
25,13630782,-59.59,-59.59,0,110.9,10/15/1995,0,P,WD
11,13634502,-50.62,-50.62,0,50.62,7/11/1995,0,P,WD
43,4.56E+15,-152.64,-152.64,0,-2386.5,5/28/1995,150657,E,CG
5,13634412,-43.99,-43.99,0,43.99,1/8/1995,0,P,WD
12,4.56E+15,-72.32,-72.32,0,-1000,2/4/1995,33622,E,CG
23,13628162,26.88,26.88,0,3802.33,10/3/1995,0,M,DP
25,13627093,0,0,0,478.49,10/29/1995,103351,B,IQ
55,13633112,-329.64,-329.64,0,837.75,9/6/1995,0,P,WD
33,13634522,-18.71,-18.71,0,18.7,3/9/1995,0,P,WD
36,13627582,-97.56,-97.56,0,1398.59,2/8/1995,0,P,WD
5,13633892,-0.75,-0.75,0,2444.35,1/3/1995,111835,,FU
16,13633483,128.54,128.54,0,128.61,6/10/1995,232723,B,DP
64,13627032,-94.84,-94.84,0,689.87,2/21/1995,0,P,WD
36,13632182,0,0,0,1476.58,5/1/1995,75317,K,IQ
81,13629852,47.63,47.63,0,925.78,11/15/1995,0,M,DP
28,13629972,-64.11,-64.11,0,64.11,4/30/1995,92813,B,WD
26,4.56E+15,-579.4,-579.4,0,-1305.26,7/24/1995,74725,E,CG
62,13625862,-0.15,-0.15,0,89.84,10/28/1995,0,,FK
52,4.56E+15,-64.81,-64.81,0,-1874.71,10/30/1995,185519,E,CG
73,4.56E+15,-76.27,-76.27,0,-835.9,12/22/1995,81338,E,CG
29,13634482,-80,-80,0,4145.75,1/26/1995,150621,A,WD
9,13631583,-20,-20,0,769.58,9/9/1995,200721,A,WD
76,13628962,0,0,0,342.97,3/27/1995,163913,B,IQ
6,13629493,0.7,0,0.7,562.29,3/31/1995,235959,,IN
23,13626212,-10,-10,0,1131.23,5/31/1995,235959,,FP
33,13632342,0.17,0,0.17,134.52,1/31/1995,235959,,IN
31,4.56E+15,-59.32,-59.32,0,-59.32,8/7/1995,180826,E,CG
13,13632712,756.74,756.74,0,3121.45,1/16/1995,0,M,DP
57,13630122,-0.15,-0.15,0,295.23,7/4/1995,0,,FK
55,13624802,-112.87,-112.87,0,49.01,1/21/1995,0,P,WD
7,4.56E+15,77.53,69.09,8.44,-530.41,7/7/1995,0,M,PM
81,13634152,-0.75,-0.75,0,69.7,12/29/1995,123311,,FU
27,4.56E+15,-22.68,-22.68,0,-285.01,5/13/1995,41440,E,CG
12,13633533,142.6,142.6,0,443.61,2/13/1995,91951,A,DP
11,13628603,-121.26,-121.26,0,2810.28,5/20/1995,180540,E,TR
23,13625872,-40,-40,0,2893.62,1/11/1995,141858,A,WD
81,13633162,-0.15,-0.15,0,1411.25,6/14/1995,0,,FK
98,13631002,-80.08,-80.08,0,78.32,5/1/1995,0,P,WD
12,13627653,51.11,51.11,0,1231.17,1/9/1995,62030,A,DP
79,13630372,0,0,0,1208.43,2/18/1995,34115,C,IQ
42,13628082,-302.04,-302.04,0,2300.64,1/3/1995,0,P,WD
46,4.56E+15,-41.87,-41.87,0,-1000,7/29/1995,144320,E,CG
44,13632172,0,0,0,7.29,3/12/1995,221708,C,IQ
90,13628812,-21.62,-21.62,0,21.62,4/19/1995,0,P,WD
22,4.56E+15,-38.31,-38.31,0,-1000,5/6/1995,123503,E,CG
6,13632952,-32.72,-32.72,0,32.73,1/15/1995,182128,E,WD
3,13633563,0.61,0,0.61,490.34,2/28/1995,235959,,IN
12,13631032,0,0,0,14.27,2/16/1995,160406,V,IQ
6,13634953,3.31,0,3.31,2653.85,3/31/1995,235959,,IN
1,13633953,0.17,0,0.17,134.31,1/31/1995,235959,,IN
24,4.56E+15,-40,-40,0,-145.16,6/13/1995,182722,A,CA
33,13629732,-61.34,-61.34,0,1513.22,2/22/1995,0,P,WD
32,13625082,-0.75,-0.75,0,299.88,1/17/1995,213628,,FU
93,13624842,-8.32,-8.32,0,42.67,3/30/1995,0,P,WD
11,13627302,0,0,0,864.32,1/4/1995,105634,V,IQ
23,4.56E+15,385.62,382.22,3.4,-82.3,11/2/1995,0,M,PM
17,13632862,-90.01,-90.01,0,1505.41,1/13/1995,0,P,WD
12,13627612,-105.73,-105.73,0,1456.4,3/15/1995,144446,A,TR
14,4.56E+15,-87.6,-87.6,0,-1000,3/7/1995,94149,E,CG
21,13626632,0,0,0,0.48,2/2/1995,182129,A,IQ
18,4.56E+15,-200,-200,0,-304.61,4/30/1995,105452,A,CA
47,4.56E+15,-84.1,-84.1,0,-550.36,12/26/1995,200724,E,CG
18,13625912,0,0,0,2673.27,1/9/1995,120654,A,IQ
26,13627673,1.37,0,1.37,1098.48,12/31/1995,235959,,IN
49,13630022,-200,-200,0,821.99,1/20/1995,140506,A,WD
17,13627832,-0.15,-0.15,0,22.46,1/6/1995,0,,FK
24,13625683,137.9,137.9,0,581.91,10/20/1995,141758,A,DP
85,13626222,235.14,235.14,0,2206.39,4/24/1995,180920,E,DP
24,13627642,-30.22,-30.22,0,30.22,3/26/1995,0,P,WD
26,13634812,-0.15,-0.15,0,58.99,1/29/1995,0,,FK
1,13626403,-60,-60,0,513.39,1/23/1995,141757,A,WD
10,13633213,200.02,200.02,0,648.03,4/16/1995,213012,A,DP
11,13628532,-216.45,-216.45,0,2933.35,9/14/1995,0,P,WD
13,13631952,-66.56,-66.56,0,66.56,1/11/1995,0,P,WD
17,13631933,0.16,0,0.16,126.17,7/31/1995,235959,,IN
53,4.56E+15,0,0,0,-1951.03,8/14/1995,51055,K,IQ
14,13624863,0.39,0,0.39,312.31,7/31/1995,235959,,IN
7,4.56E+15,-200.69,-200.69,0,-353.83,3/24/1995,205521,E,CG
19,13629023,1079.95,1079.95,0,1097.53,9/2/1995,0,M,DP
56,13631642,-1.79,-1.79,0,639.3,1/17/1995,0,P,WD
22,13631692,0,0,0,389.86,6/29/1995,132304,A,IQ
30,4.56E+15,-41.82,-41.82,0,-127.35,9/2/1995,150646,E,CG
33,13629392,-0.15,-0.15,0,288.49,7/21/1995,0,,FK
46,13625732,621.9,621.9,0,5618.51,2/5/1995,0,M,DP
25,13632163,128.01,128.01,0,1200.82,11/14/1995,0,M,DP
80,4.56E+15,-79.66,-79.66,0,-432.28,12/9/1995,13647,E,CG
24,4.56E+15,0,0,0,-1031.29,8/28/1995,184402,A,IQ
23,4.56E+15,-184.55,-184.55,0,-363.58,8/19/1995,145052,E,CG
40,13628053,0.29,0,0.29,232.15,12/31/1995,235959,,IN
97,13634612,-0.75,-0.75,0,1001.42,4/21/1995,43446,,FU
71,13630932,-54.6,-54.6,0,655.2,5/22/1995,0,P,WD
82,13632832,-0.75,-0.75,0,8.45,9/19/1995,143144,,FU
16,13629712,-0.15,-0.15,0,2658.24,9/10/1995,0,,FK
71,13634802,56.73,56.73,0,400.82,3/22/1995,223005,A,DP
53,13633312,-78.12,-78.12,0,5669.74,3/3/1995,0,P,WD
38,13630592,-143.78,-143.78,0,1154.6,4/5/1995,0,P,WD
38,4.56E+15,-304.01,-304.01,0,-945.71,9/15/1995,191542,E,CG
39,13627842,-413.33,-413.33,0,218.71,4/1/1995,103240,A,TR
85,13631292,94.91,94.91,0,124.19,11/7/1995,0,M,DP
25,4.56E+15,-44.71,-44.71,0,-221,8/3/1995,44928,E,CG
51,13629632,-14.57,-14.57,0,105.25,2/12/1995,0,P,WD
64,13633922,-162.3,-162.3,0,105.24,4/12/1995,114702,A,TR
41,4.56E+15,-149.41,-149.41,0,-2000.23,5/18/1995,185750,E,CG
22,13632662,-54.23,-54.23,0,2566.09,11/19/1995,0,P,WD
28,13630972,-37.69,-37.69,0,627.96,2/12/1995,0,P,WD
32,4.56E+15,-53.75,-53.75,0,-333.63,9/6/1995,162950,E,CG
92,13628372,0,0,0,105.71,12/4/1995,115916,A,IQ
76,13629412,-0.15,-0.15,0,573.11,2/28/1995,0,,FK
14,4.56E+15,-173.52,-173.52,0,-568.81,4/16/1995,103137,E,CG
55,4.56E+15,-364.58,-364.58,0,-4384.49,6/24/1995,202402,E,CG
25,13628442,133.12,133.12,0,175.61,2/13/1995,231640,A,DP
17,13624803,0,0,0,1092.02,9/5/1995,143331,C,IQ
33,4.56E+15,1938.52,1925.29,13.23,-1105.09,5/1/1995,0,M,PM
26,13627132,0,0,0,129.32,12/14/1995,190533,V,IQ
70,13633902,-26.66,-26.66,0,26.66,12/18/1995,0,P,WD
62,13633532,-60,-60,0,439.61,2/16/1995,153815,A,WD
17,13630042,0,0,0,1145.01,6/4/1995,82610,A,IQ
10,4.56E+15,326.09,320.02,6.07,-111.11,4/4/1995,0,M,PM
37,13629612,-21.36,-21.36,0,21.36,1/11/1995,0,P,WD
14,4.56E+15,750.08,749.35,0.73,-1117.36,4/2/1995,0,M,PM
53,13626422,-100.12,-100.12,0,65.46,2/6/1995,181513,E,TR
76,13625652,0,0,0,2288.51,6/26/1995,122933,V,IQ
20,13630842,-206.92,-206.92,0,3917.13,7/20/1995,0,P,WD
2,13627842,592.08,592.08,0,7608.79,1/27/1995,94557,A,DP
3,4.56E+15,-297.52,-297.52,0,-979.39,1/26/1995,201555,E,CG
21,4.56E+15,1131.87,1108.76,23.11,-1191.24,5/2/1995,0,M,PM
69,13627222,-120,-120,0,4788.83,10/1/1995,225716,A,WD
31,4.56E+15,278.74,273.09,5.65,-188.2,12/5/1995,0,M,PM
27,4.56E+15,-59.35,-59.35,0,-253.82,9/13/1995,195308,E,CG
22,13630182,-139.29,-139.29,0,992.95,3/25/1995,0,P,WD
12,13627372,-0.15,-0.15,0,71.65,1/12/1995,0,,FK
6,13626062,6.42,0,6.42,5142.17,6/30/1995,235959,,IN
15,13632363,-60,-60,0,437.87,4/3/1995,120659,A,WD
47,4.56E+15,-216.32,-216.32,0,-690.29,10/3/1995,235350,E,CG
3,13634212,-410.67,-410.67,0,2113.24,1/1/1995,22236,B,WD
17,4.56E+15,-107.15,-107.15,0,-1125.73,10/19/1995,220713,E,CG
19,4.56E+15,-81.79,-81.79,0,-2500,6/27/1995,140243,E,CG
51,13625302,0,0,0,2804.04,5/15/1995,84017,B,IQ
22,13634813,1.5,0,1.5,1202.71,8/31/1995,235959,,IN
6,13633343,0.05,0,0.05,39.12,3/31/1995,235959,,IN
18,13634692,-52.66,-52.66,0,52.65,11/6/1995,91937,C,TR
2,13633112,13.79,0,13.79,11044.69,2/28/1995,235959,,IN
93,13633052,-224.47,-224.47,0,36.59,5/31/1995,0,P,WD
84,13629612,-57.07,-57.07,0,38.41,1/25/1995,0,P,WD
19,13629253,-40,-40,0,1908.41,6/17/1995,195314,A,WD
73,13631972,804.79,804.79,0,816.67,9/25/1995,81641,A,DP
27,13627592,-38.79,-38.79,0,38.79,1/11/1995,85639,E,WD
94,13628222,3.3,0,3.3,2643.7,1/31/1995,235959,,IN
43,13628222,-89.59,-89.59,0,3406.33,1/13/1995,0,P,WD
23,13624922,-194.3,-194.3,0,4384.67,5/31/1995,70920,E,WD
70,13627092,-10.72,-10.72,0,10.72,4/16/1995,0,P,WD
19,13634152,-10,-10,0,2648.02,10/31/1995,235959,,FP
78,13633162,0,0,0,1622.62,6/9/1995,161226,A,IQ
9,13633483,101.24,101.24,0,652.43,3/5/1995,2528,A,DP
10,4.56E+15,16.23,13.98,2.25,-146.06,10/6/1995,0,M,PM
34,13632372,-175.25,-175.25,0,2628.02,5/1/1995,0,P,WD
4,13624892,0,0,0,416.7,1/18/1995,220738,C,IQ
17,4.56E+15,-40,-40,0,-774.83,8/4/1995,2436,A,CA
14,13625902,-21.3,-21.3,0,2456.03,3/18/1995,200130,E,WD
93,13631732,321.63,321.63,0,483.18,9/3/1995,131915,A,DP
57,4.56E+15,-322.01,-322.01,0,-1884.19,9/1/1995,153716,E,CG
64,13632332,-60,-60,0,1671.63,9/6/1995,123426,A,WD
5,13631302,-0.15,-0.15,0,220.49,1/6/1995,0,,FK
65,4.56E+15,-389.54,-389.54,0,-6314.5,12/22/1995,124827,E,CG
75,13626302,677.53,677.53,0,1080.7,3/12/1995,202034,B,DP
18,4.56E+15,-233.01,-233.01,0,-2941.03,7/13/1995,204458,E,CG
5,13632153,1.16,0,1.16,929.79,5/31/1995,235959,,IN
48,13631503,-104.83,-104.83,0,369.76,12/31/1995,0,M,WD
26,13633712,83.26,83.26,0,2200.69,2/26/1995,234613,B,DP
4,4.56E+15,309.53,303.94,5.59,-466.1,2/2/1995,0,M,PM
24,4.56E+15,0,0,0,-1500,9/3/1995,82957,K,IQ
24,13631992,-10,-10,0,1263.49,6/30/1995,235959,,FP
74,13632912,-40.07,-40.07,0,389.83,11/3/1995,185043,E,WD
36,4.56E+15,-85.87,-85.87,0,-245.23,11/5/1995,112807,E,CG
9,13628872,-0.15,-0.15,0,874.17,1/3/1995,0,,FK
54,13629812,-0.75,-0.75,0,32.42,9/8/1995,144147,,FU
18,13630463,0.6,0,0.6,480.65,10/31/1995,235959,,IN
99,13630152,-132.51,-132.51,0,208.03,11/6/1995,0,P,WD
90,13627112,-0.75,-0.75,0,1419.66,8/22/1995,141426,,FU
35,13632832,-0.15,-0.15,0,349.94,5/26/1995,0,,FK
85,13625692,-376.54,-376.54,0,23.01,6/10/1995,0,P,WD
79,13628682,-80,-80,0,9.07,6/11/1995,83653,A,WD
48,13632142,-180,-180,0,2388.1,1/15/1995,205352,A,WD
99,13630432,-125.15,-125.15,0,701.33,2/20/1995,0,P,WD
25,13629393,3.03,0,3.03,1213.31,8/31/1995,235959,,IN
73,13632972,283.96,283.96,0,325.38,3/4/1995,0,M,DP
10,13633242,4.33,0,4.33,3466.02,3/31/1995,235959,,IN
2,13631333,0.58,0,0.58,464.75,1/31/1995,235959,,IN
76,13634272,-0.15,-0.15,0,2878.84,6/16/1995,0,,FK
30,4.56E+15,-29.8,-29.8,0,-373.19,9/21/1995,204622,E,CG
13,13629853,129.39,129.39,0,782.37,5/11/1995,193811,A,DP
65,13629312,-313.88,-313.88,0,127.56,2/24/1995,155347,B,WD
58,13626862,-71.78,-71.78,0,202.42,10/10/1995,0,P,WD
56,4.56E+15,-80.85,-80.85,0,-864.95,7/23/1995,170428,E,CG
30,13628322,918.06,918.06,0,2669.58,10/20/1995,192343,B,DP
82,13632432,266.68,266.68,0,284.76,3/7/1995,164644,E,DP
52,13629992,0.32,0,0.32,253.01,2/28/1995,235959,,IN
50,13634832,275.35,275.35,0,290.21,1/23/1995,35108,A,DP
13,13628772,0,0,0,474.22,1/12/1995,80001,A,IQ
7,13628292,0,0,0,3.85,1/12/1995,124001,V,IQ
94,13629802,39.77,39.77,0,125.16,3/7/1995,0,M,DP
79,13628752,-0.15,-0.15,0,20.44,3/28/1995,0,,FK
8,13631173,0.37,0,0.37,295.88,8/31/1995,235959,,IN
7,4.56E+15,813.45,810.31,3.14,-120.18,3/1/1995,0,M,PM
45,13628872,560.24,560.24,0,1054.76,1/14/1995,12759,A,DP
20,13634162,-14.44,-14.44,0,392.9,12/8/1995,0,P,WD
18,13632502,-11.9,-11.9,0,11.89,1/4/1995,232917,V,TR
82,13631682,-739.81,-739.81,0,609.75,5/5/1995,0,P,WD
4,4.56E+15,-19.84,-19.84,0,-507.72,1/17/1995,82945,E,CG
12,13631852,-2.81,-2.81,0,2013.37,1/10/1995,0,P,WD
14,4.56E+15,0,0,0,-40,5/15/1995,141100,A,IQ
12,4.56E+15,-57.06,-57.06,0,-848.74,6/24/1995,140310,E,CG
37,13630262,348.47,348.47,0,1145.81,1/16/1995,164539,E,DP
28,4.56E+15,-129.55,-129.55,0,-1090.66,9/1/1995,161410,E,CG
69,13633952,-90.13,-90.13,0,2411.58,5/27/1995,0,P,WD
18,13628882,768.65,768.65,0,2921.8,1/14/1995,93313,B,DP
23,4.56E+15,-101.68,-101.68,0,-659.89,3/31/1995,154004,E,CG
57,13628202,-0.75,-0.75,0,23808.12,2/2/1995,93300,,FU
6,13627092,-77.54,-77.54,0,2319.95,1/7/1995,0,P,WD
26,4.56E+15,-457.12,-457.12,0,-1545.62,5/16/1995,92913,E,CG
12,13630432,740.63,740.63,0,4796.42,1/7/1995,0,M,DP
95,13626942,-225.86,-225.86,0,32.95,9/22/1995,0,P,WD
31,13627053,-1117.73,-1117.73,0,1413.39,12/29/1995,4527,A,TR
98,13634712,-216.29,-216.29,0,153.91,9/27/1995,191652,K,TR
25,13627083,57.98,57.98,0,4466.88,10/8/1995,202022,A,DP
35,13631932,-0.75,-0.75,0,4420.6,8/26/1995,11248,,FU
9,13626822,-238.61,-238.61,0,3312.18,2/18/1995,0,P,WD
15,13627593,1.75,0,1.75,1399.75,5/31/1995,235959,,IN
64,4.56E+15,-17.17,-17.17,0,-945.7,6/29/1995,22954,E,CG
20,13631542,-12.15,-12.15,0,12.14,2/2/1995,0,P,WD
47,13630372,-349.52,-349.52,0,1844.89,1/26/1995,231133,B,WD
95,13628042,-36.78,-36.78,0,1515,4/15/1995,0,P,WD
23,13631962,-60,-60,0,710.71,1/4/1995,122658,A,WD
26,13629622,0,0,0,73.37,1/13/1995,110253,A,IQ
81,13628872,-133.09,-133.09,0,106.25,1/31/1995,0,P,WD
49,4.56E+15,280.51,240.44,40.07,-3459.56,12/5/1995,0,M,PM
19,4.56E+15,101.28,88.44,12.84,-911.56,8/6/1995,0,M,PM
3,4.56E+15,-317.73,-317.73,0,-693.1,1/15/1995,140223,E,CG
19,13626133,-0.75,-0.75,0,138.74,12/31/1995,134425,,FU
10,4.56E+15,-766.35,-766.35,0,-2425.74,10/20/1995,210214,E,CG
52,13626742,-70.35,-70.35,0,1938.16,5/16/1995,0,P,WD
28,13629902,-0.75,-0.75,0,2755.73,1/8/1995,83246,,FU
32,13630832,-141.59,-141.59,0,68.93,2/22/1995,0,P,WD
57,4.56E+15,0,0,0,0,9/26/1995,2840,K,IQ
40,13629362,-0.15,-0.15,0,50.89,5/12/1995,0,,FK
63,13626322,0,0,0,914.89,1/23/1995,164249,A,IQ
36,13629122,-229.3,-229.3,0,630.41,1/29/1995,212833,V,TR
29,4.56E+15,-241.11,-241.11,0,-321.16,10/1/1995,5035,E,CG
25,4.56E+15,-77.26,-77.26,0,-1792.53,11/14/1995,161353,E,CG
61,13634752,-0.15,-0.15,0,440.98,2/8/1995,0,,FK
94,13625312,-651.38,-651.38,0,1683.03,3/28/1995,94310,B,TR
29,4.56E+15,0,0,0,-2506.4,3/2/1995,140103,K,IQ
75,13633162,-0.15,-0.15,0,1622.62,6/3/1995,0,,FK
81,13625262,0,0,0,407.02,10/29/1995,230126,C,IQ
51,13630112,0,0,0,4324.15,3/30/1995,70543,V,IQ
15,4.56E+15,1112.86,1095.19,17.67,-453.61,6/6/1995,0,M,PM
48,13630582,-18.22,-18.22,0,18.21,2/15/1995,0,P,WD
82,13634282,0,0,0,889.96,1/31/1995,123757,B,IQ
28,13628772,-0.15,-0.15,0,15.49,2/1/1995,0,,FK
55,13633752,-15.52,-15.52,0,15.52,2/14/1995,214719,B,WD
16,13632573,439.77,439.77,0,1772.77,5/28/1995,165807,A,DP
13,13628533,-60,-60,0,826.3,8/26/1995,164648,A,WD
58,13631002,-130.78,-130.78,0,1474.92,3/5/1995,0,P,WD
96,4.56E+15,-191.22,-191.22,0,-1132.84,11/21/1995,223415,E,CG
19,13633073,0.2,0,0.2,158.29,4/30/1995,235959,,IN
